frame,detections,det_prepare_ms,det_ms,decode_ms,rec_prepare_ms,rec_ms,total_ms
20,0,1.2050001621246338,14.924999952316284,0,0,0,16.130000114440918
21,0,1.2149999141693115,15.085000038146973,0,0,0,16.299999952316284
22,1,1.2299997806549072,15.035000085830688,0,0.4500000476837158,0.22499990463256836,16.93999981880188
23,0,1.190000057220459,15.440000057220459,0.004999876022338867,0,0,16.634999990463257
24,4,1.2400000095367432,15.399999856948853,0,0.9300000667572021,0.4049999713897705,17.97499990463257
25,5,1.3799998760223389,18.164999961853027,0.005000114440917969,0.6899998188018799,0.5500001907348633,20.789999961853027
26,1,1.2549998760223389,15.174999952316284,0,0.039999961853027344,0.20000004768371582,16.669999837875366
27,0,1.2100000381469727,15.515000104904175,0,0,0,16.725000143051147
28,0,1.2250001430511475,16.074999809265137,0,0,0,17.299999952316284
29,0,1.2050001621246338,14.93999981880188,0,0,0,16.144999980926514
30,3,1.3450000286102295,15.444999933242798,0,0.7599999904632568,0.39999985694885254,17.949999809265137
31,6,1.2300000190734863,15.115000009536743,0,0.17499995231628418,0.5300002098083496,17.050000190734863
32,5,1.2049999237060547,14.880000114440918,0,0.1399998664855957,0.5099999904632568,16.734999895095825
33,4,1.1749999523162842,15.380000114440918,0,0.7149999141693115,0.38499999046325684,17.65499997138977
34,1,1.2050001621246338,14.954999923706055,0,0.03500008583068848,0.19499993324279785,16.390000104904175
35,3,1.25,15.18999981880188,0,0.08500003814697266,0.3250000476837158,16.84999990463257
36,0,1.2200000286102295,15.335000038146973,0.004999876022338867,0,0,16.55999994277954
37,1,1.2599999904632568,15.125,0,0.43000006675720215,0.2200000286102295,17.03500008583069
38,0,1.2450001239776611,15.744999885559082,0.005000114440917969,0,0,16.99500012397766
39,0,1.2049999237060547,15.380000114440918,0,0,0,16.585000038146973
40,0,1.2349998950958252,15.21500015258789,0,0,0,16.450000047683716
41,0,1.2999999523162842,15.005000114440918,0,0,0,16.305000066757202
42,1,1.2799999713897705,14.835000038146973,0,0.6800000667572021,0.21499991416931152,17.009999990463257
43,1,1.2349998950958252,15.100000143051147,0,0.04999995231628418,0.22499990463256836,16.609999895095825
44,3,1.3050000667572021,15.389999866485596,0,0.7000000476837158,0.37000012397766113,17.765000104904175
45,2,1.190000057220459,14.960000038146973,0,0.07500004768371582,0.3450000286102295,16.570000171661377
46,3,1.190000057220459,14.710000038146973,0.004999876022338867,0.09500002861022949,0.34999990463256836,16.34999990463257
47,3,1.2200000286102295,15.225000143051147,0,0.6949999332427979,0.36500000953674316,17.505000114440918
48,2,1.2249999046325684,14.740000009536743,0,0.059999942779541016,0.32000017166137695,16.34500002861023
49,0,1.1999998092651367,15.455000162124634,0,0,0,16.65499997138977
