frame,detections,det_prepare_ms,det_ms,decode_ms,rec_prepare_ms,rec_ms,total_ms
20,0,2.1599999964237213,14.240000009536743,0,0,0,16.400000005960464
21,0,2.494999974966049,15.575000017881393,0,0,0,18.069999992847443
22,1,2.185000002384186,14.705000013113022,0.004999995231628418,0.44999998807907104,3.4000000059604645,20.74500000476837
23,0,2.175000011920929,11.294999986886978,0,0,0,13.469999998807907
24,4,2.2399999797344208,14.100000023841858,0,1.304999977350235,3.675000011920929,21.319999992847443
25,5,2.3199999928474426,13.375,0,0.23999997973442078,3.2300000190734863,19.16499999165535
26,1,2.5250000059604645,13.99499997496605,0.005000025033950806,0.04499998688697815,4.375,20.944999992847443
27,0,2.280000001192093,13.599999994039536,0,0,0,15.879999995231628
28,0,2.2999999821186066,14.715000003576279,0,0,0,17.014999985694885
29,0,2.634999990463257,14.040000021457672,0.004999995231628418,0,0,16.680000007152557
30,3,2.3250000178813934,11.849999994039536,0.004999995231628418,0.75,2.990000009536743,17.9200000166893
31,6,2.2399999797344208,12.63500002026558,0,0.2800000011920929,4.259999990463257,19.41499999165535
32,5,2.3400000035762787,13.745000004768372,0.004999995231628418,0.4350000023841858,3.5699999928474426,20.094999998807907
33,4,2.645000010728836,14.435000002384186,0,1,3.384999990463257,21.46500000357628
34,1,2.314999997615814,11.644999980926514,0,0.050000011920928955,2.9099999964237213,16.919999986886978
35,3,2.969999998807907,12.944999992847443,0,0.13500002026557922,3.780000001192093,19.830000013113022
36,0,3.040000021457672,13.104999989271164,0,0,0,16.145000010728836
37,1,2.2650000154972076,15.629999995231628,0,0.06000000238418579,3.4849999845027924,21.439999997615814
38,0,2.2249999940395355,13.25,0,0,0,15.474999994039536
39,0,2.4700000286102295,15.389999985694885,0,0,0,17.860000014305115
40,0,2.130000025033951,10.974999994039536,0,0,0,13.105000019073486
41,0,2.149999976158142,14.215000003576279,0.004999995231628418,0,0,16.36999997496605
42,1,2.185000002384186,12.51000002026558,0,0.5049999952316284,3.8700000047683716,19.070000022649765
43,1,2.5,12.66499999165535,0,0.10500001907348633,3.3199999928474426,18.59000000357628
44,3,2.1949999928474426,14.754999995231628,0,0.13499999046325684,3.4200000166893005,20.50499999523163
45,2,2.2100000083446503,12.644999980926514,0,0.09500002861022949,3.4849999845027924,18.435000002384186
