frame,detections,det_prepare_ms,det_ms,decode_ms,rec_prepare_ms,rec_ms,total_ms
20,0,1.1800000071525574,92.2049999833107,0,0,0,93.38499999046326
21,0,1.1900000274181366,85.74499997496605,0,0,0,86.93500000238419
22,1,1.1699999868869781,93.20500001311302,0,0.02000001072883606,0.4099999964237213,94.80500000715256
23,0,1.1800000071525574,86.31000000238419,0,0,0,87.49000000953674
24,4,1.1850000023841858,89.01999998092651,0,0.07000002264976501,0.7899999916553497,91.06499999761581
25,3,1.1899999976158142,91.86499997973442,0,0.08000001311302185,0.9149999916553497,94.0499999821186
26,1,1.3650000095367432,90.76500001549721,0.004999995231628418,0.019999980926513672,0.29500001668930054,92.4500000178814
27,0,1.1700000166893005,86.2049999833107,0,0,0,87.375
28,0,1.179999977350235,86.64500001072884,0,0,0,87.82499998807907
29,0,1.1850000023841858,95.7199999988079,0.004999995231628418,0,0,96.90999999642372
30,3,1.1949999928474426,87.22499999403954,0.004999995231628418,0.7700000107288361,0.6700000166893005,89.86500000953674
31,5,1.2200000286102295,89.36999997496605,0.005000025033950806,0.13999998569488525,1.395000010728836,92.13000002503395
32,5,1.1800000071525574,97.94999998807907,0,0.09500002861022949,1.0049999952316284,100.23000001907349
33,4,1.195000022649765,96.87999999523163,0.004999995231628418,0.09999999403953552,1.1700000166893005,99.35000002384186
34,1,1.175000011920929,87.04499998688698,0.005000025033950806,0.034999996423721313,0.4399999976158142,88.7000000178814
35,2,1.175000011920929,91.62999999523163,0,0.034999996423721313,0.46000000834465027,93.30000001192093
36,1,1.3949999809265137,86.375,0,0.025000005960464478,0.3149999976158142,88.10999998450279
37,0,1.1649999916553497,93.56499999761581,0,0,0,94.72999998927116
38,0,1.1850000023841858,98.1550000011921,0,0,0,99.34000000357628
39,0,1.1899999976158142,95.00499999523163,0,0,0,96.19499999284744
40,0,1.195000022649765,85.37000000476837,0,0,0,86.56500002741814
41,0,1.1899999976158142,94.98000001907349,0,0,0,96.1700000166893
42,1,1.1800000071525574,85.19999998807907,0,0.4150000214576721,0.28999999165534973,87.08500000834465
43,1,1.1899999976158142,99.53499999642372,0,0.08500000834465027,0.3100000023841858,101.12000000476837
44,2,1.1800000071525574,95.55000001192093,0,0.03999999165534973,0.47999998927116394,97.25
45,2,1.1749999821186066,86.62000000476837,0,0.050000011920928955,0.46000000834465027,88.30500000715256
46,3,1.1850000023841858,98.40000000596046,0,0.05500000715255737,0.6049999892711639,100.24500000476837
47,3,1.175000011920929,92.27000001072884,0,0.0949999988079071,1.0250000059604645,94.56500002741814
48,2,1.1749999821186066,91.11000001430511,0,0.030000001192092896,0.4399999976158142,92.75499999523163
49,0,1.1800000071525574,96.73500001430511,0,0,0,97.91500002145767
50,0,1.179999977350235,89.66500002145767,0,0,0,90.8449999988079
51,0,1.1849999725818634,85.85000002384186,0,0,0,87.03499999642372
52,0,1.1850000023841858,98.53499999642372,0,0,0,99.7199999988079
53,2,1.1850000023841858,88.25,0,0.034999996423721313,0.45500001311302185,89.92500001192093
54,4,1.179999977350235,92.62000000476837,0.004999995231628418,0.09999999403953552,1.070000022649765,94.97499999403954
55,6,1.2050000131130219,102.87000000476837,0.004999995231628418,0.3100000023841858,1.1949999928474426,105.58500000834465
56,3,1.1650000214576721,85.97999998927116,0,0.050000011920928955,0.5999999940395355,87.7950000166893
57,0,1.1749999821186066,86.46500000357628,0,0,0,87.63999998569489
58,0,1.1949999928474426,91.25,0,0,0,92.44499999284744
59,0,1.1850000023841858,86.06999999284744,0,0,0,87.25499999523163
60,0,1.1749999821186066,92.31499999761581,0.005000025033950806,0,0,93.49500000476837
61,0,1.1800000071525574,91.25999999046326,0,0,0,92.43999999761581
62,0,1.3650000095367432,91.66499999165535,0,0,0,93.0300000011921
63,0,1.1949999928474426,90.25,0,0,0,91.44499999284744
64,0,1.175000011920929,88.09000000357628,0.004999995231628418,0,0,89.27000001072884
65,0,1.229999989271164,98.9200000166893,0,0,0,100.15000000596046
66,0,1.25,104.56499999761581,0,0,0,105.81499999761581
67,0,1.2399999797344208,100.86000001430511,0,0,0,102.09999999403954
68,0,1.2349999845027924,90.1550000011921,0.004999995231628418,0,0,91.39499998092651
69,0,1.2249999940395355,106.98000001907349,0,0,0,108.20500001311302
70,0,1.1949999928474426,92.88499999046326,0,0,0,94.0799999833107
71,0,1.199999988079071,89.39000001549721,0,0,0,90.59000000357628
72,0,1.199999988079071,98.47499999403954,0,0,0,99.6749999821186
73,0,1.1899999976158142,94.42500001192093,0,0,0,95.61500000953674
74,0,1.2150000035762787,93.03999999165535,0.004999995231628418,0,0,94.25999999046326
75,0,1.1800000071525574,90.13499999046326,0,0,0,91.31499999761581
76,0,1.175000011920929,85.79499998688698,0.005000025033950806,0,0,86.97500002384186
