frame,detections,det_prepare_ms,det_ms,decode_ms,rec_prepare_ms,rec_ms,total_ms
20,0,1.2949999868869781,47.24000000953674,0.004999995231628418,0,0,48.53999999165535
21,0,1.2449999749660492,39.21500000357628,0.004999995231628418,0,0,40.464999973773956
22,1,1.3799999952316284,46.59000000357628,0,0.574999988079071,0.33000001311302185,48.875
23,0,1.4249999821186066,44.855000019073486,0,0,0,46.28000000119209
24,4,1.4099999964237213,48.38500002026558,0,0.3149999976158142,0.5499999821186066,50.65999999642372
25,3,1.3900000154972076,45.79499998688698,0,0.08500000834465027,0.46000000834465027,47.730000019073486
26,1,1.3199999928474426,38.685000002384186,0,0.04500001668930054,0.22999998927116394,40.28000000119209
27,0,1.4249999821186066,38.05500000715256,0.004999995231628418,0,0,39.48499998450279
28,0,1.4600000083446503,46.814999997615814,0,0,0,48.275000005960464
29,0,1.8149999976158142,40.99000000953674,0,0,0,42.80500000715256
30,3,1.270000010728836,38.70500001311302,0.004999995231628418,0.9350000023841858,0.4599999785423279,41.375
31,5,1.3799999952316284,32.69999998807907,0,0.15000000596046448,0.6899999976158142,34.91999998688698
32,5,1.354999989271164,46.25999999046326,0,0.0949999988079071,0.5100000202655792,48.21999999880791
33,4,1.2949999868869781,45.04000002145767,0.004999995231628418,0.06499999761581421,0.5649999976158142,46.96999999880791
34,1,1.4000000059604645,46.03499999642372,0,0.030000001192092896,0.24500000476837158,47.71000000834465
35,2,1.2699999809265137,45,0.005000025033950806,0.054999977350234985,0.42000001668930054,46.75
36,1,1.3400000035762787,48.804999977350235,0,0.04500001668930054,0.3100000023841858,50.5
37,0,1.4549999833106995,49.42500001192093,0,0,0,50.87999999523163
38,0,1.4149999916553497,50.04000002145767,0,0,0,51.45500001311302
39,0,1.4350000023841858,48.39999997615814,0,0,0,49.83499997854233
40,0,1.280000001192093,45.375,0.004999995231628418,0,0,46.65999999642372
41,0,1.229999989271164,51.83500000834465,0,0,0,53.064999997615814
42,1,1.3350000083446503,44.814999997615814,0,0.025000005960464478,0.20999997854232788,46.38499999046326
43,1,1.2849999964237213,50.389999985694885,0.004999995231628418,0.04500001668930054,0.25,51.974999994039536
44,2,1.4449999928474426,45.85999998450279,0,0.06499999761581421,0.42500001192092896,47.79499998688698
45,2,1.3349999785423279,51.400000005960464,0.004999995231628418,0.05500000715255737,0.3499999940395355,53.144999980926514
46,3,1.2649999856948853,46.610000014305115,0.004999995231628418,0.07999998331069946,0.4050000011920929,48.36499997973442
47,3,1.3849999904632568,50.58500000834465,0,0.0949999988079071,0.4399999976158142,52.50499999523163
48,2,1.3600000143051147,49.16499999165535,0.004999995231628418,0.39500001072883606,0.375,51.30000001192093
49,0,1.350000023841858,47.139999985694885,0,0,0,48.49000000953674
50,0,1.4650000035762787,46.105000019073486,0,0,0,47.570000022649765
51,0,1.3700000047683716,48.84000000357628,0,0,0,50.21000000834465
52,0,1.3799999952316284,46.125,0.004999995231628418,0,0,47.50999999046326
53,2,1.2550000250339508,47.86499997973442,0,0.04000002145767212,0.2849999964237213,49.445000022649765
54,4,1.4249999821186066,46.285000026226044,0.004999995231628418,0.10499998927116394,0.5349999964237213,48.354999989271164
55,6,1.7099999785423279,46.60000002384186,0,0.17999997735023499,0.800000011920929,49.28999999165535
56,3,1.2350000143051147,45.86500000953674,0.004999995231628418,1.0550000071525574,0.4649999737739563,48.625
57,0,1.4149999916553497,46.78999999165535,0,0,0,48.2049999833107
58,0,1.2450000047683716,45.83500000834465,0,0,0,47.08000001311302
59,0,1.425000011920929,45.269999980926514,0,0,0,46.69499999284744
60,0,1.2399999797344208,44.445000022649765,0,0,0,45.685000002384186
61,0,1.5049999952316284,44.50499999523163,0,0,0,46.00999999046326
62,0,1.3849999904632568,43.25500002503395,0,0,0,44.64000001549721
63,0,1.4199999868869781,45.020000010728836,0,0,0,46.439999997615814
64,0,1.3600000143051147,47.48999997973442,0.005000025033950806,0,0,48.855000019073486
65,0,1.2649999856948853,43.70500001311302,0,0,0,44.96999999880791
66,0,1.25,45.74000000953674,0,0,0,46.99000000953674
67,0,1.2549999952316284,37.59000000357628,0,0,0,38.84499999880791
68,0,1.2750000059604645,37.86999997496605,0,0,0,39.144999980926514
69,0,1.3499999940395355,47.150000005960464,0,0,0,48.5
70,0,1.2549999952316284,40.689999997615814,0,0,0,41.94499999284744
71,0,1.405000001192093,45.21999999880791,0.005000025033950806,0,0,46.63000002503395
72,0,1.3600000143051147,48.29999998211861,0,0,0,49.65999999642372
73,0,1.2400000095367432,41.875,0.004999995231628418,0,0,43.12000000476837
74,0,1.2400000095367432,46.019999980926514,0,0,0,47.25999999046326
75,0,1.395000010728836,51.689999997615814,0,0,0,53.08500000834465
76,0,1.405000001192093,46.7950000166893,0,0,0,48.20000001788139
77,1,1.4199999868869781,51.93000000715256,0,0.02000001072883606,0.24500000476837158,53.61500000953674
78,1,1.300000011920929,47.089999973773956,0.005000025033950806,0.02499997615814209,0.23500001430511475,48.65500000119209
79,4,1.375,41.025000005960464,0,0.09000000357627869,0.3799999952316284,42.87000000476837
80,4,1.2850000262260437,41.74499997496605,0,0.125,0.49000000953674316,43.645000010728836
81,4,1.4650000035762787,35.46500000357628,0.030000001192092896,0.11000001430511475,0.5149999856948853,37.58500000834465
82,5,1.2349999845027924,45.310000002384186,0.004999995231628418,1.2100000083446503,0.6200000047683716,48.37999999523163
83,4,1.2399999797344208,33.695000022649765,0.004999995231628418,0.06499999761581421,0.38499999046325684,35.389999985694885
84,3,1.425000011920929,52.17500001192093,0.004999995231628418,0.07999998331069946,0.42500001192092896,54.110000014305115
85,4,1.3250000178813934,51.125,0,0.08499997854232788,0.550000011920929,53.08500000834465
86,3,1.2649999856948853,45.71999999880791,0,0.08500000834465027,0.5550000071525574,47.625
87,3,1.4000000059604645,47.400000005960464,0.004999995231628418,0.0949999988079071,0.5,49.400000005960464
88,2,1.469999998807907,43.92500001192093,0,0.03999999165534973,0.2549999952316284,45.689999997615814
89,2,1.270000010728836,45.53000000119209,0,0.0599999725818634,0.3100000023841858,47.16999998688698
90,0,1.2950000166893005,46.58499997854233,0,0,0,47.87999999523163
91,1,1.4000000059604645,43.54000002145767,0.004999995231628418,0.030000001192092896,0.23499998450279236,45.21000000834465
92,1,1.2449999749660492,39.125,0,0.04000002145767212,0.304999977350235,40.714999973773956
93,1,1.2650000154972076,44.95999997854233,0,0.02000001072883606,0.1899999976158142,46.435000002384186
94,0,1.2350000143051147,48.99500000476837,0.004999995231628418,0,0,50.235000014305115
95,0,1.2400000095367432,41.625,0,0,0,42.86500000953674
96,0,1.2450000047683716,40.34499999880791,0.004999995231628418,0,0,41.59499999880791
97,0,1.3099999725818634,39.400000005960464,0,0,0,40.70999997854233
98,0,1.3149999976158142,39.349999994039536,0,0,0,40.66499999165535
99,1,1.405000001192093,41.570000022649765,0.004999995231628418,0.019999980926513672,0.1850000023841858,43.185000002384186
100,1,1.3799999952316284,50.99000000953674,0,0.02000001072883606,0.26999998092651367,52.65999999642372
101,2,1.4199999868869781,43.445000022649765,0.004999995231628418,0.054999977350234985,0.36000001430511475,45.28499999642372
102,1,1.2249999940395355,41.85999998450279,0,0.034999996423721313,0.24500000476837158,43.36499997973442
103,1,1.2400000095367432,45.679999977350235,0,0.030000001192092896,0.24500000476837158,47.19499999284744
104,0,1.4300000071525574,50.985000014305115,0.004999995231628418,0,0,52.4200000166893
105,1,1.4000000059604645,48.36499997973442,0.005000025033950806,0.03999999165534973,0.22999998927116394,50.03999999165535
106,1,1.4300000071525574,44.17499998211861,0.005000025033950806,0.034999996423721313,0.24500000476837158,45.89000001549721
107,1,1.5850000083446503,46.80500000715256,0,0.054999977350234985,0.24500000476837158,48.689999997615814
108,1,1.405000001192093,46.7950000166893,0,0.6850000023841858,0.2799999713897705,49.16499999165535
109,0,1.405000001192093,40.34499999880791,0.004999995231628418,0,0,41.75499999523163
110,1,1.4149999916553497,46.270000010728836,0,0.10499998927116394,0.24500000476837158,48.03499999642372
111,0,1.2849999964237213,48.28999999165535,0,0,0,49.57499998807907
112,0,1.25,45.75499999523163,0,0,0,47.00499999523163
113,3,1.4199999868869781,45.564999997615814,0.005000025033950806,0.04499998688697815,0.33500000834465027,47.37000000476837
114,2,1.3499999940395355,44.235000014305115,0,0.054999977350234985,0.3450000286102295,45.985000014305115
115,1,1.3149999976158142,41.185000002384186,0,0.02499997615814209,0.23000001907348633,42.75499999523163
116,2,1.2450000047683716,48.53499999642372,0,0.05500000715255737,0.3199999928474426,50.15500000119209
117,1,1.280000001192093,42.445000022649765,0,0.02499997615814209,0.18000000715255737,43.93000000715256
118,1,1.2599999904632568,46.03999999165535,0,0.034999996423721313,0.3050000071525574,47.639999985694885
119,1,1.344999998807907,45.45000001788139,0,0.019999980926513672,0.1850000023841858,47
120,3,1.3899999856948853,48.985000014305115,0,0.07999998331069946,0.45000001788139343,50.90500000119209
121,1,1.4449999928474426,47.985000014305115,0,0.02499997615814209,0.2199999988079071,49.67499998211861
122,1,1.3349999785423279,48.650000005960464,0,0.030000001192092896,0.25999999046325684,50.27499997615814
